timestamp,underlying,expiry,universal_mid,atm_vol,time,risk_free_rate,user_locked_skew,a,bL,bR,capL,floorR
2025-06-19 09:15:00,NIFTY,2025-06-19,24770.74532856601,0.14263606078381524,0.0015655577299412916,0.055,,-0.1681267788891693,-0.560950973236106,-0.8259167464213801,0.35530496719499516,-0.33407786640931036
2025-06-19 09:16:00,NIFTY,2025-06-19,24800.60649227431,0.14127770829172234,0.0015613264928333423,0.055,,-0.1266332487612216,-0.4218248525364503,-0.8651256056344498,0.3655710675219638,-0.328451689693322
2025-06-19 09:17:00,NIFTY,2025-06-19,24785.169448133776,0.13663352102096465,0.0015570952557253928,0.055,,0.0677545061394681,-0.1503528308807275,-2.320201610491594,0.3654870674016906,-0.32874638774396553
2025-06-19 09:18:00,NIFTY,2025-06-19,24747.72480568959,0.1451182919339193,0.0015528640186174432,0.055,,0.1910578888075919,-0.04668865645783089,-20.14083866845273,0.44301088146115525,-0.33094062664433277
2025-06-19 09:19:00,NIFTY,2025-06-19,24744.17876275717,0.1465187548238977,0.001548632781509494,0.055,,0.13599374866264036,-0.07124448601961433,-2.9647422874691647,0.4182645142462918,-0.3712711192113364
2025-06-19 09:20:00,NIFTY,2025-06-19,24737.801087304866,0.1528074498234334,0.0015444015444015444,0.055,,0.07358429496306207,-0.10503055378010132,-0.6981674739252774,0.4373629483363741,-0.3969657569483309
2025-06-19 09:21:00,NIFTY,2025-06-19,24772.49555256987,0.14991543417894687,0.001540170307293595,0.055,,-0.17771236030677962,-0.4163724566709468,-0.06918243706992919,0.38378376425135086,-0.441985497166121
2025-06-19 09:22:00,NIFTY,2025-06-19,24789.707577875473,0.1471056835482218,0.0015359390701856455,0.055,,-0.2064411011704796,-0.506028309269102,-0.049391687733395015,0.3782849812545211,-0.46226617631821865
2025-06-19 09:23:00,NIFTY,2025-06-19,24790.2220702939,0.13885401988944862,0.001531707833077696,0.055,,-0.2086152972860541,-0.5270164458573103,-0.045091517044297896,0.3653285779474867,-0.4226306100527329
2025-06-19 09:24:00,NIFTY,2025-06-19,24813.532437405018,0.13821874572032886,0.0015274765959697467,0.055,,-0.1811460862810692,-0.5345064359699678,-0.05570995977988415,0.36110670269356404,-0.41373331505350874
